Entity,Code,Year,"Employment to population ratio, 15+, female (%) (national estimate)"
Cuba,CUB,2004,37.099998474121094
Cuba,CUB,2006,38.40999984741211
Cuba,CUB,2007,40
Cuba,CUB,2009,41.5
Cuba,CUB,2010,40.70000076293945
Cuba,CUB,2011,40.130001068115234
Cuba,CUB,2012,55.29999923706055
Cuba,CUB,2013,55.29999923706055
Curacao,CUW,2018,44.13999938964844
Curacao,CUW,2020,43.040000915527344
Cyprus,CYP,1977,19.260000228881836
Cyprus,CYP,1978,20.360000610351562
Cyprus,CYP,1985,30.299999237060547
Cyprus,CYP,1987,31.6299991607666
Cyprus,CYP,1988,44.34000015258789
Cyprus,CYP,1989,45.5
Cyprus,CYP,1990,46.060001373291016
Cyprus,CYP,1991,45.11000061035156
Cyprus,CYP,1992,44.9900016784668
Cyprus,CYP,1995,45.56999969482422
Cyprus,CYP,2000,45.529998779296875
Cyprus,CYP,2001,48.810001373291016
Cyprus,CYP,2002,50.25
Cyprus,CYP,2003,51.38999938964844
Cyprus,CYP,2004,50.59000015258789
Cyprus,CYP,2005,49.849998474121094
Cyprus,CYP,2006,51.43000030517578
Cyprus,CYP,2007,53.25
Cyprus,CYP,2008,53.47999954223633
Cyprus,CYP,2009,53.599998474121094
Cyprus,CYP,2010,54.130001068115234
Cyprus,CYP,2011,53.06999969482422
Cyprus,CYP,2012,50.650001525878906
Cyprus,CYP,2013,48.41999816894531
Cyprus,CYP,2014,49.75
Cyprus,CYP,2015,49.189998626708984
Cyprus,CYP,2016,48.880001068115234
Cyprus,CYP,2017,50.41999816894531
Cyprus,CYP,2018,52.36000061035156
Cyprus,CYP,2019,52.880001068115234
Cyprus,CYP,2020,52.279998779296875
Czechia,CZE,1993,49.4900016784668
Czechia,CZE,1994,49.849998474121094
Czechia,CZE,1995,49.810001373291016
Czechia,CZE,1996,49.40999984741211
Czechia,CZE,1997,48.959999084472656
Czechia,CZE,1998,47.790000915527344
Czechia,CZE,1999,46.689998626708984
Czechia,CZE,2000,46.119998931884766
Czechia,CZE,2001,46.22999954223633
Czechia,CZE,2002,46.439998626708984
Czechia,CZE,2003,45.97999954223633
Czechia,CZE,2004,45.619998931884766
Czechia,CZE,2005,45.70000076293945
Czechia,CZE,2006,46.08000183105469
Czechia,CZE,2007,46.41999816894531
Czechia,CZE,2008,46.54999923706055
Czechia,CZE,2009,45.70000076293945
Czechia,CZE,2010,45.150001525878906
Czechia,CZE,2011,45.56999969482422
Czechia,CZE,2012,45.939998626708984
Czechia,CZE,2013,46.70000076293945
Czechia,CZE,2014,47.099998474121094
Czechia,CZE,2015,48.13999938964844
Czechia,CZE,2016,49.439998626708984
Czechia,CZE,2017,50.41999816894531
Czechia,CZE,2018,51.29999923706055
Czechia,CZE,2019,51.34000015258789
Czechia,CZE,2020,50.279998779296875
Democratic Republic of Congo,COD,2005,69.66999816894531
Democratic Republic of Congo,COD,2012,60.27000045776367
Denmark,DNK,1974,49.11000061035156
Denmark,DNK,1976,49.689998626708984
Denmark,DNK,1977,50.34000015258789
Denmark,DNK,1978,52
Denmark,DNK,1979,50.86000061035156
Denmark,DNK,1981,50.88999938964844
Denmark,DNK,1983,52.16999816894531
Denmark,DNK,1984,53.279998779296875
Denmark,DNK,1985,54
Denmark,DNK,1986,56.060001373291016
Denmark,DNK,1987,56.04999923706055
Denmark,DNK,1988,56.33000183105469
Denmark,DNK,1989,55.15999984741211
Denmark,DNK,1990,55.97999954223633
Denmark,DNK,1991,55.52000045776367
Denmark,DNK,1992,56.2400016784668
Denmark,DNK,1993,55
Denmark,DNK,1994,53.04999923706055
Denmark,DNK,1995,52.5
Denmark,DNK,1996,53.790000915527344
Denmark,DNK,1997,55.209999084472656
Denmark,DNK,1998,55.70000076293945
Denmark,DNK,1999,56.4900016784668
Denmark,DNK,2000,57.220001220703125
Denmark,DNK,2001,56.810001373291016
Denmark,DNK,2002,57.63999938964844
Denmark,DNK,2003,56.290000915527344
Denmark,DNK,2004,57.099998474121094
Denmark,DNK,2005,57.20000076293945
Denmark,DNK,2006,58.16999816894531
Denmark,DNK,2007,58.119998931884766
Denmark,DNK,2008,57.470001220703125
Denmark,DNK,2009,56.27000045776367
Denmark,DNK,2010,54.869998931884766
Denmark,DNK,2011,54.119998931884766
Denmark,DNK,2012,53.619998931884766
Denmark,DNK,2013,53.18000030517578
Denmark,DNK,2014,52.95000076293945
Denmark,DNK,2015,53.029998779296875
Denmark,DNK,2016,53.88999938964844
Denmark,DNK,2017,54.119998931884766
Denmark,DNK,2018,54.47999954223633
Denmark,DNK,2019,54.93000030517578
Denmark,DNK,2020,54.290000915527344
Djibouti,DJI,2017,11.670000076293945
Dominica,DMA,1989,37.93000030517578
Dominica,DMA,1991,23.079999923706055
Dominica,DMA,1997,43.779998779296875
Dominica,DMA,1999,43.91999816894531
Dominica,DMA,2001,40.79999923706055
Dominican Republic,DOM,1991,25.100000381469727
Dominican Republic,DOM,1992,27.799999237060547
Dominican Republic,DOM,1993,27
Dominican Republic,DOM,1994,27.200000762939453
Dominican Republic,DOM,1995,26.299999237060547
Dominican Republic,DOM,1996,30.790000915527344
Dominican Republic,DOM,1998,25.799999237060547
Dominican Republic,DOM,1999,27.5
Dominican Republic,DOM,2000,35.7400016784668
Dominican Republic,DOM,2001,34.2400016784668
Dominican Republic,DOM,2002,36.09000015258789
Dominican Republic,DOM,2003,35.34000015258789
Dominican Republic,DOM,2004,35.31999969482422
Dominican Republic,DOM,2005,35.91999816894531
Dominican Republic,DOM,2006,37.09000015258789
Dominican Republic,DOM,2007,37.310001373291016
Dominican Republic,DOM,2008,38.869998931884766
Dominican Republic,DOM,2009,35.939998626708984
Dominican Republic,DOM,2010,38.790000915527344
Dominican Republic,DOM,2011,40.08000183105469
Dominican Republic,DOM,2012,41.11000061035156
Dominican Republic,DOM,2013,40.400001525878906
Dominican Republic,DOM,2014,41.040000915527344
Dominican Republic,DOM,2015,43.09000015258789
Dominican Republic,DOM,2016,43.79999923706055
Dominican Republic,DOM,2017,45.22999954223633
Dominican Republic,DOM,2018,45.93000030517578
Dominican Republic,DOM,2019,47.650001525878906
Dominican Republic,DOM,2020,43.41999816894531
Ecuador,ECU,1996,42.2599983215332
Ecuador,ECU,1997,43.09000015258789
Ecuador,ECU,1998,44.529998779296875
Ecuador,ECU,2000,43.0099983215332
Ecuador,ECU,2001,51.880001068115234
Ecuador,ECU,2002,46.68000030517578
Ecuador,ECU,2003,46.16999816894531
Ecuador,ECU,2004,49.86000061035156
Ecuador,ECU,2005,49.529998779296875
Ecuador,ECU,2006,50.5099983215332
Ecuador,ECU,2007,50.08000183105469
Ecuador,ECU,2008,49.59000015258789
Ecuador,ECU,2009,46.959999084472656
Ecuador,ECU,2010,45.86000061035156
Ecuador,ECU,2011,45.310001373291016
Ecuador,ECU,2012,46.459999084472656
Ecuador,ECU,2013,46.54999923706055
Ecuador,ECU,2014,45.959999084472656
Ecuador,ECU,2015,49.790000915527344
Ecuador,ECU,2016,52.400001525878906
Ecuador,ECU,2017,53.619998931884766
Ecuador,ECU,2018,52.2400016784668
Ecuador,ECU,2019,52.029998779296875
Ecuador,ECU,2020,44.880001068115234
Egypt,EGY,1973,4.349999904632568
Egypt,EGY,1975,4.820000171661377
Egypt,EGY,1977,5.659999847412109
Egypt,EGY,1978,6.599999904632568
Egypt,EGY,1979,5.21999979019165
Egypt,EGY,1980,5.510000228881836
Egypt,EGY,1981,3.809999942779541
Egypt,EGY,1982,3.799999952316284
Egypt,EGY,1983,14.779999732971191
Egypt,EGY,1984,15.430000305175781
Egypt,EGY,1989,27.420000076293945
Egypt,EGY,1990,21.920000076293945
Egypt,EGY,1991,17.309999465942383
Egypt,EGY,1992,19.149999618530273
Egypt,EGY,1993,17.350000381469727
Egypt,EGY,1994,17.889999389648438
Egypt,EGY,1995,16.559999465942383
Egypt,EGY,1996,11.5
Egypt,EGY,1998,15.579999923706055
Egypt,EGY,1999,16.329999923706055
Egypt,EGY,2000,10.399999618530273
Egypt,EGY,2001,15.270000457763672
Egypt,EGY,2002,13.960000038146973
Egypt,EGY,2003,10.4399995803833
Egypt,EGY,2004,10.670000076293945
Egypt,EGY,2006,16.020000457763672
Egypt,EGY,2007,18.700000762939453
Egypt,EGY,2008,17.6200008392334
Egypt,EGY,2009,17.670000076293945
Egypt,EGY,2010,17.959999084472656
Egypt,EGY,2011,17.350000381469727
Egypt,EGY,2012,17.010000228881836
Egypt,EGY,2013,17.3799991607666
Egypt,EGY,2014,17.530000686645508
Egypt,EGY,2015,17.040000915527344
Egypt,EGY,2016,17.510000228881836
Egypt,EGY,2017,16.8700008392334
Egypt,EGY,2018,14.380000114440918
Egypt,EGY,2019,12.229999542236328
Egypt,EGY,2020,11.760000228881836
El Salvador,SLV,1992,28.700000762939453
El Salvador,SLV,1995,34.400001525878906
El Salvador,SLV,1996,38.86000061035156
El Salvador,SLV,1997,39.18000030517578
El Salvador,SLV,1998,41.849998474121094
El Salvador,SLV,1999,41.650001525878906
El Salvador,SLV,2000,42.599998474121094
El Salvador,SLV,2001,42.20000076293945
El Salvador,SLV,2002,39.70000076293945
El Salvador,SLV,2003,40.7599983215332
El Salvador,SLV,2004,38.40999984741211
El Salvador,SLV,2005,42.599998474121094
El Salvador,SLV,2006,45.0099983215332
El Salvador,SLV,2007,45
El Salvador,SLV,2008,45.560001373291016
El Salvador,SLV,2009,45.2400016784668
El Salvador,SLV,2010,44.84000015258789
El Salvador,SLV,2011,44.97999954223633
El Salvador,SLV,2012,45.810001373291016
El Salvador,SLV,2013,46.9900016784668
El Salvador,SLV,2014,45.54999923706055
El Salvador,SLV,2015,44.38999938964844
El Salvador,SLV,2016,44.7400016784668
El Salvador,SLV,2017,43.90999984741211
El Salvador,SLV,2018,43.790000915527344
El Salvador,SLV,2019,44.279998779296875
El Salvador,SLV,2020,43.47999954223633
Estonia,EST,1990,66
Estonia,EST,1991,63.779998779296875
Estonia,EST,1992,59.58000183105469
Estonia,EST,1993,55.83000183105469
Estonia,EST,1994,54.75
Estonia,EST,1995,52.91999816894531
Estonia,EST,1996,52.54999923706055
Estonia,EST,1997,52.880001068115234
Estonia,EST,1998,48.130001068115234
Estonia,EST,1999,46.380001068115234
Estonia,EST,2000,46.540000915527344
Estonia,EST,2001,45.380001068115234
Estonia,EST,2002,46.75
Estonia,EST,2003,46.9900016784668
Estonia,EST,2004,48.61000061035156
Estonia,EST,2005,49.91999816894531
Estonia,EST,2006,51.720001220703125
Estonia,EST,2007,52.029998779296875
Estonia,EST,2008,51.93000030517578
Estonia,EST,2009,49.06999969482422
Estonia,EST,2010,47.33000183105469
Estonia,EST,2011,49.22999954223633
Estonia,EST,2012,50.369998931884766
Estonia,EST,2013,50.880001068115234
Estonia,EST,2014,50.869998931884766
Estonia,EST,2015,52.5
Estonia,EST,2016,52.95000076293945
Estonia,EST,2017,54.04999923706055
Estonia,EST,2018,54.34000015258789
Estonia,EST,2019,54.849998474121094
Estonia,EST,2020,53.7599983215332
Eswatini,SWZ,1995,36.599998474121094
Eswatini,SWZ,2016,35.630001068115234
Ethiopia,ETH,1999,51.720001220703125
Ethiopia,ETH,2005,72.36000061035156
Ethiopia,ETH,2013,72.11000061035156
Europe and Central Asia,,1992,45.528289794921875
Europe and Central Asia,,1993,44.07655715942383
Europe and Central Asia,,1994,43.43339920043945
Europe and Central Asia,,1995,43.536014556884766
Europe and Central Asia,,1996,42.902679443359375
Europe and Central Asia,,1997,42.307701110839844
Europe and Central Asia,,1998,42.40542984008789
Europe and Central Asia,,1999,43.832401275634766
Europe and Central Asia,,2000,44.32781219482422
Europe and Central Asia,,2001,44.65208053588867
Europe and Central Asia,,2002,44.932769775390625
Europe and Central Asia,,2003,44.94172286987305
Europe and Central Asia,,2004,45.5734748840332
Europe and Central Asia,,2005,45.680233001708984
Europe and Central Asia,,2006,46.072662353515625
Europe and Central Asia,,2007,46.69035720825195
Europe and Central Asia,,2008,47.52555847167969
Europe and Central Asia,,2009,47.19263458251953
Europe and Central Asia,,2010,46.87852096557617
Europe and Central Asia,,2011,47.25315856933594
Europe and Central Asia,,2012,47.439781188964844
Europe and Central Asia,,2013,47.424171447753906
Europe and Central Asia,,2014,48.00777053833008
Europe and Central Asia,,2015,48.718345642089844
Europe and Central Asia,,2016,48.84067153930664
Europe and Central Asia,,2017,48.13755798339844
Europe and Central Asia,,2018,48.02764129638672
Europe and Central Asia,,2019,48.18341827392578
Europe and Central Asia,,2020,47.231204986572266
European Union,,1986,34.74882888793945
European Union,,1987,35.08112716674805
European Union,,1988,35.58448791503906
European Union,,1989,36.07054138183594
European Union,,1990,38.367164611816406
European Union,,1991,39.19646453857422
European Union,,1992,40.37150955200195
European Union,,1993,39.952545166015625
European Union,,1994,39.8065299987793
European Union,,1995,40.70798110961914
European Union,,1996,39.80103302001953
European Union,,1997,40.05741882324219
European Union,,1998,40.59989929199219
European Union,,1999,41.337955474853516
European Union,,2000,41.662471771240234
European Union,,2001,42.13242721557617
European Union,,2002,42.134246826171875
European Union,,2003,42.47446060180664
European Union,,2004,42.55228805541992
European Union,,2005,43.02789306640625
European Union,,2006,43.87103271484375
European Union,,2007,44.774444580078125
European Union,,2008,45.31173324584961
European Union,,2009,44.87774658203125
European Union,,2010,44.81206512451172
European Union,,2011,44.920955657958984
European Union,,2012,44.86106491088867
European Union,,2013,44.730712890625
European Union,,2014,45.05911636352539
European Union,,2015,45.476806640625
European Union,,2016,46.12480163574219
European Union,,2017,46.82621383666992
European Union,,2018,47.36738967895508
European Union,,2019,47.84535217285156
European Union,,2020,47.19527053833008
Fiji,FJI,1996,36.279998779296875
Fiji,FJI,2004,33.400001525878906
Fiji,FJI,2005,33.040000915527344
Fiji,FJI,2011,43.36000061035156
Fiji,FJI,2014,37.779998779296875
Fiji,FJI,2016,36.40999984741211
Finland,FIN,1977,42.79999923706055
Finland,FIN,1979,53.61000061035156
Finland,FIN,1980,44.0099983215332
Finland,FIN,1981,54.959999084472656
Finland,FIN,1985,56.86000061035156
Finland,FIN,1986,56.29999923706055
Finland,FIN,1987,55.90999984741211
Finland,FIN,1988,55.97999954223633
Finland,FIN,1989,57.310001373291016
Finland,FIN,1990,63.06999969482422
Finland,FIN,1991,60.290000915527344
Finland,FIN,1992,56.150001525878906
Finland,FIN,1993,52.439998626708984
Finland,FIN,1994,51.470001220703125
Finland,FIN,1995,47.16999816894531
Finland,FIN,1996,46.11000061035156
Finland,FIN,1997,46.529998779296875
Finland,FIN,1998,47.63999938964844
Finland,FIN,1999,50.88999938964844
Finland,FIN,2000,51.31999969482422
Finland,FIN,2001,52.22999954223633
Finland,FIN,2002,52.7400016784668
Finland,FIN,2003,52.4900016784668
Finland,FIN,2004,51.689998626708984
Finland,FIN,2005,51.880001068115234
Finland,FIN,2006,52.459999084472656
Finland,FIN,2007,53.25
Finland,FIN,2008,53.54999923706055
Finland,FIN,2009,52.63999938964844
Finland,FIN,2010,51.7400016784668
Finland,FIN,2011,51.83000183105469
Finland,FIN,2012,52.029998779296875
Finland,FIN,2013,51.36000061035156
Finland,FIN,2014,51.06999969482422
Finland,FIN,2015,50.689998626708984
Finland,FIN,2016,50.279998779296875
Finland,FIN,2017,50.56999969482422
Finland,FIN,2018,51.810001373291016
Finland,FIN,2019,52.349998474121094
Finland,FIN,2020,51.119998931884766
France,FRA,1979,38.880001068115234
France,FRA,1980,38.86000061035156
France,FRA,1981,38.84000015258789
France,FRA,1982,39.22999954223633
France,FRA,1983,41.060001373291016
France,FRA,1984,40.83000183105469
France,FRA,1985,40.61000061035156
France,FRA,1986,41.31999969482422
France,FRA,1987,40.54999923706055
France,FRA,1988,40.709999084472656
France,FRA,1989,40.88999938964844
France,FRA,1990,41.02000045776367
France,FRA,1991,41.43000030517578
France,FRA,1992,41.2400016784668
France,FRA,1993,41.369998931884766
France,FRA,1994,41.02000045776367
France,FRA,1995,41.439998626708984
France,FRA,1996,41.560001373291016
France,FRA,1997,41.310001373291016
France,FRA,1998,41.7400016784668
France,FRA,1999,42.119998931884766
France,FRA,2000,43.09000015258789
France,FRA,2001,43.72999954223633
France,FRA,2002,44.2599983215332
France,FRA,2003,45.72999954223633
France,FRA,2004,45.189998626708984
France,FRA,2005,45.779998779296875
France,FRA,2006,45.93000030517578
France,FRA,2007,46.779998779296875
France,FRA,2008,47.29999923706055
France,FRA,2009,46.91999816894531
France,FRA,2010,46.790000915527344
France,FRA,2011,46.650001525878906
France,FRA,2012,46.720001220703125
France,FRA,2013,46.65999984741211
France,FRA,2014,46.459999084472656
France,FRA,2015,46.47999954223633
France,FRA,2016,46.45000076293945
France,FRA,2017,46.5
France,FRA,2018,46.77000045776367
France,FRA,2019,46.97999954223633
France,FRA,2020,46.599998474121094
French Polynesia,PYF,1988,38.959999084472656
French Polynesia,PYF,1996,40.70000076293945
French Polynesia,PYF,2002,41.220001220703125
French Polynesia,PYF,2007,41.20000076293945
French Polynesia,PYF,2012,37.91999816894531
Gabon,GAB,1993,46.13999938964844
Gabon,GAB,2005,41.52000045776367
Gabon,GAB,2010,28.530000686645508
Gambia,GMB,2012,44.08000183105469
Gambia,GMB,2018,22.700000762939453
Georgia,GEO,1998,49.900001525878906
Georgia,GEO,1999,51.150001525878906
Georgia,GEO,2000,54
Georgia,GEO,2001,52.04999923706055
Georgia,GEO,2002,49.86000061035156
Georgia,GEO,2003,50.91999816894531
Georgia,GEO,2004,50.15999984741211
Georgia,GEO,2005,48.81999969482422
Georgia,GEO,2006,47.400001525878906
Georgia,GEO,2007,48.099998474121094
Georgia,GEO,2008,44.900001525878906
Georgia,GEO,2009,44.22999954223633
Georgia,GEO,2010,46.0099983215332
Georgia,GEO,2011,46.470001220703125
Georgia,GEO,2012,46.86000061035156
Georgia,GEO,2013,47.31999969482422
Georgia,GEO,2014,49.040000915527344
Georgia,GEO,2015,50.75
Georgia,GEO,2016,50.56999969482422
Georgia,GEO,2017,50.790000915527344
Georgia,GEO,2018,49.34000015258789
Georgia,GEO,2019,48.9900016784668
Georgia,GEO,2020,33.880001068115234
Germany,DEU,1983,37.09000015258789
Germany,DEU,1984,37.349998474121094
Germany,DEU,1985,37.63999938964844
Germany,DEU,1986,38.13999938964844
Germany,DEU,1987,38.16999816894531
Germany,DEU,1988,38.779998779296875
Germany,DEU,1989,39.349998474121094
Germany,DEU,1990,42.58000183105469
Germany,DEU,1991,45
Germany,DEU,1992,43.93000030517578
Germany,DEU,1993,43.16999816894531
Germany,DEU,1994,42.849998474121094
Germany,DEU,1995,43.09000015258789
Germany,DEU,1996,43.2599983215332
Germany,DEU,1997,43.08000183105469
Germany,DEU,1998,43.36000061035156
Germany,DEU,1999,44.439998626708984
Germany,DEU,2000,44.81999969482422
Germany,DEU,2001,45.459999084472656
Germany,DEU,2002,45.310001373291016
Germany,DEU,2003,45.119998931884766
Germany,DEU,2004,44.45000076293945
Germany,DEU,2005,45.540000915527344
Germany,DEU,2006,46.689998626708984
Germany,DEU,2007,47.79999923706055
Germany,DEU,2008,48.5
Germany,DEU,2009,49.060001373291016
Germany,DEU,2010,49.61000061035156
Germany,DEU,2011,50.9900016784668
Germany,DEU,2012,51.22999954223633
Germany,DEU,2013,51.900001525878906
Germany,DEU,2014,52.22999954223633
Germany,DEU,2015,52.400001525878906
Germany,DEU,2016,53.54999923706055
Germany,DEU,2017,54.040000915527344
Germany,DEU,2018,54.31999969482422
Germany,DEU,2019,55.029998779296875
Germany,DEU,2020,54.90999984741211
Ghana,GHA,1988,63.20000076293945
Ghana,GHA,1989,61
Ghana,GHA,1991,73.8499984741211
Ghana,GHA,1992,74.19999694824219
Ghana,GHA,1998,60.5
Ghana,GHA,1999,75.80000305175781
Ghana,GHA,2000,64.83999633789062
Ghana,GHA,2006,65.58999633789062
Ghana,GHA,2010,65.4000015258789
Ghana,GHA,2013,71.97000122070312
Ghana,GHA,2015,61.20000076293945
Ghana,GHA,2017,52.88999938964844
Greece,GRC,1981,28.43000030517578
Greece,GRC,1982,27.329999923706055
Greece,GRC,1983,29.68000030517578
Greece,GRC,1984,29.860000610351562
Greece,GRC,1985,30.649999618530273
Greece,GRC,1986,30.59000015258789
Greece,GRC,1987,30.59000015258789
Greece,GRC,1988,31.299999237060547
Greece,GRC,1989,31.31999969482422
Greece,GRC,1990,31.280000686645508
Greece,GRC,1991,28.8700008392334
Greece,GRC,1992,29.81999969482422
Greece,GRC,1993,29.809999465942383
Greece,GRC,1994,30.200000762939453
Greece,GRC,1995,30.59000015258789
Greece,GRC,1996,30.920000076293945
Greece,GRC,1997,30.84000015258789
Greece,GRC,1998,32.86000061035156
Greece,GRC,1999,33.029998779296875
Greece,GRC,2000,33.5
Greece,GRC,2001,33.290000915527344
Greece,GRC,2002,33.970001220703125
Greece,GRC,2003,34.880001068115234
Greece,GRC,2004,35.380001068115234
Greece,GRC,2005,35.63999938964844
Greece,GRC,2006,36.599998474121094
Greece,GRC,2007,36.88999938964844
Greece,GRC,2008,37.540000915527344
Greece,GRC,2009,37.720001220703125
Greece,GRC,2010,36.880001068115234
Greece,GRC,2011,34.36000061035156
Greece,GRC,2012,31.579999923706055
Greece,GRC,2013,30.040000915527344
Greece,GRC,2014,30.799999237060547
Greece,GRC,2015,31.829999923706055
Greece,GRC,2016,32.369998931884766
Greece,GRC,2017,33.08000183105469
Greece,GRC,2018,33.58000183105469
Greece,GRC,2019,34.869998931884766
Greece,GRC,2020,34.900001525878906
Greenland,GRL,2008,58
Greenland,GRL,2009,58
Greenland,GRL,2010,57
Greenland,GRL,2011,57
Greenland,GRL,2012,56
Greenland,GRL,2013,57
Greenland,GRL,2014,56
Greenland,GRL,2015,57
Grenada,GRD,1988,36.36000061035156
Grenada,GRD,1998,43.29999923706055
Guam,GUM,1980,43.5
Guam,GUM,1990,53
Guam,GUM,2000,33.650001525878906
Guam,GUM,2002,49.5
Guam,GUM,2004,48.70000076293945
Guam,GUM,2005,50.900001525878906
Guam,GUM,2006,51.5
Guam,GUM,2007,43.900001525878906
Guam,GUM,2009,48.400001525878906
Guam,GUM,2010,51.20000076293945
Guam,GUM,2011,47.70000076293945
Guatemala,GTM,2000,44.900001525878906
Guatemala,GTM,2002,45.099998474121094
Guatemala,GTM,2003,46.66999816894531
Guatemala,GTM,2004,41.0099983215332
Guatemala,GTM,2006,49.75
Guatemala,GTM,2010,40.380001068115234
Guatemala,GTM,2011,37.599998474121094
Guatemala,GTM,2012,43.9900016784668
Guatemala,GTM,2013,38.86000061035156
Guatemala,GTM,2014,39.20000076293945
Guatemala,GTM,2015,37.4900016784668
Guatemala,GTM,2016,38.70000076293945
Guatemala,GTM,2017,37.83000183105469
Guatemala,GTM,2018,38.0099983215332
Guatemala,GTM,2019,36.72999954223633
Guinea,GIN,2002,60.58000183105469
Guinea,GIN,2019,40.70000076293945
Guinea-Bissau,GNB,2018,47.7400016784668
Guyana,GUY,1987,26.940000534057617
Guyana,GUY,2002,29.209999084472656
Guyana,GUY,2018,35.43000030517578
Guyana,GUY,2019,33.36000061035156
Haiti,HTI,1980,55.08000183105469
Haiti,HTI,1990,44.20000076293945
Haiti,HTI,2003,28
Haiti,HTI,2012,45.31999969482422
High income,,1980,43.04975128173828
High income,,1983,42.20611572265625
High income,,1984,43.29850387573242
High income,,1985,43.54084777832031
High income,,1986,43.160484313964844
High income,,1987,43.86958694458008
High income,,1988,44.49229049682617
High income,,1989,45.32333755493164
High income,,1990,46.081485748291016
High income,,1991,46.52680587768555
High income,,1992,46.21809005737305
High income,,1993,46.46452713012695
High income,,1994,46.60490417480469
High income,,1995,46.942901611328125
High income,,1996,46.957645416259766
High income,,1997,47.03264617919922
High income,,1998,47.1272087097168
High income,,1999,47.20308303833008
High income,,2000,47.4427375793457
High income,,2001,47.65151596069336
High income,,2002,47.55514907836914
High income,,2003,48.134952545166016
High income,,2004,48.281288146972656
High income,,2005,48.69440460205078
High income,,2006,48.827301025390625
High income,,2007,49.78727722167969
High income,,2008,49.91438674926758
High income,,2009,48.5811882019043
High income,,2010,48.866477966308594
High income,,2011,48.367835998535156
High income,,2012,48.370174407958984
High income,,2013,48.55658721923828
High income,,2014,48.92967987060547
High income,,2015,49.21535110473633
High income,,2016,50.3917350769043
High income,,2017,50.30977249145508
High income,,2018,50.84463882446289
High income,,2019,51.44700241088867
High income,,2020,49.459495544433594
Honduras,HND,1991,32.209999084472656
Honduras,HND,1992,34.63999938964844
Honduras,HND,1995,34.65999984741211
Honduras,HND,1998,42.119998931884766
Honduras,HND,1999,46.2400016784668
Honduras,HND,2001,38.34000015258789
Honduras,HND,2002,35.900001525878906
Honduras,HND,2003,37.400001525878906
Honduras,HND,2004,36.459999084472656
Honduras,HND,2005,39.54999923706055
Honduras,HND,2006,37.709999084472656
Honduras,HND,2007,37.099998474121094
Honduras,HND,2008,38.720001220703125
Honduras,HND,2009,39.939998626708984
Honduras,HND,2010,41.0099983215332
Honduras,HND,2011,37.900001525878906
Honduras,HND,2012,37.060001373291016
Honduras,HND,2013,40.970001220703125
Honduras,HND,2014,42.630001068115234
Honduras,HND,2015,43.36000061035156
Honduras,HND,2016,42.75
Honduras,HND,2017,43.099998474121094
Honduras,HND,2018,47.099998474121094
Honduras,HND,2019,41.79999923706055
Honduras,HND,2020,41.25
Hong Kong,HKG,1979,42.06999969482422
Hong Kong,HKG,1980,43.22999954223633
Hong Kong,HKG,1981,46.84000015258789
Hong Kong,HKG,1982,45.959999084472656
Hong Kong,HKG,1983,45.880001068115234
Hong Kong,HKG,1984,47.31999969482422
Hong Kong,HKG,1985,47.20000076293945
Hong Kong,HKG,1986,47.59000015258789
Hong Kong,HKG,1987,47.599998474121094
Hong Kong,HKG,1988,47.29999923706055
Hong Kong,HKG,1989,46.16999816894531
Hong Kong,HKG,1990,45.45000076293945
Hong Kong,HKG,1991,47.040000915527344
Hong Kong,HKG,1992,45.369998931884766
Hong Kong,HKG,1993,45.58000183105469
Hong Kong,HKG,1994,46.349998474121094
Hong Kong,HKG,1995,46.310001373291016
Hong Kong,HKG,1996,46.689998626708984
Hong Kong,HKG,1997,46.97999954223633
Hong Kong,HKG,1998,46.59000015258789
Hong Kong,HKG,1999,47.41999816894531
Hong Kong,HKG,2000,46.68000030517578
Hong Kong,HKG,2001,48.68000030517578
Hong Kong,HKG,2002,48.619998931884766
Hong Kong,HKG,2003,47.9900016784668
Hong Kong,HKG,2004,48.5
Hong Kong,HKG,2005,49.63999938964844
Hong Kong,HKG,2006,50.66999816894531
Hong Kong,HKG,2007,51.290000915527344
Hong Kong,HKG,2008,51.970001220703125
Hong Kong,HKG,2009,50.93000030517578
Hong Kong,HKG,2010,50.09000015258789
Hong Kong,HKG,2011,51.470001220703125
Hong Kong,HKG,2012,52.06999969482422
Hong Kong,HKG,2013,52.869998931884766
Hong Kong,HKG,2014,52.900001525878906
Hong Kong,HKG,2015,53
Hong Kong,HKG,2016,53.11000061035156
Hong Kong,HKG,2017,53.5
Hong Kong,HKG,2018,53.779998779296875
Hong Kong,HKG,2019,53.70000076293945
Hong Kong,HKG,2020,51.59000015258789
Hungary,HUN,1978,40.970001220703125
Hungary,HUN,1979,41.18000030517578
Hungary,HUN,1981,45.209999084472656
Hungary,HUN,1985,44.79999923706055
Hungary,HUN,1986,44.93000030517578
Hungary,HUN,1987,44.790000915527344
Hungary,HUN,1988,45.25
Hungary,HUN,1989,45.380001068115234
Hungary,HUN,1990,44.72999954223633
Hungary,HUN,1991,42.7400016784668
Hungary,HUN,1992,46.59000015258789
Hungary,HUN,1993,43.470001220703125
Hungary,HUN,1994,41.91999816894531
Hungary,HUN,1995,40
Hungary,HUN,1996,36.380001068115234
Hungary,HUN,1997,36.040000915527344
Hungary,HUN,1998,37.25
Hungary,HUN,1999,38.88999938964844
Hungary,HUN,2000,39.2599983215332
